"Disease","Country","State","County","ADMcode","Year","NumCases","AnyCases","Longitude","Latitude","ForestProportion","UrbanProportion","Fragmentation","BiodivIntactness","TravelTimeToHealthcare","Population","logPopulation","UnemploymentRate","MedianHouseholdIncome","Tmean_JunJul","Tmean_JanFeb","Tmean_Annual","Precip_Annual","Precip_JanFeb","Precip_JunJul"
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2000,2,1,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",19.7181640625,-1.62764587402341,9.41290690104169,1051.052,65.786,109.728
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2001,0,0,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",20.1919799804688,-1.79683532714841,10.2917902628581,872.236,43.561,86.741
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2002,3,1,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",21.5163208007813,1.09214172363284,10.5224497477214,1106.17,45.466,90.932
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2003,2,1,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",19.5105072021485,-6.16893615722654,8.73928222656252,1360.678,75.184,149.225
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2004,4,1,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",19.7302795410156,-4.98735656738279,9.72589263916018,1369.06,70.485,146.05
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2005,0,0,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",22.7436614990235,-1.66081848144529,10.2136372884115,1091.438,100.203,89.154
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2006,2,1,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",21.3259063720703,0.55072937011721,10.9984018961589,1208.024,76.708,161.925
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2007,0,0,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",21.6036926269531,-3.1053527832031,10.5257456461589,1120.394,76.581,90.17
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2008,8,1,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",21.275765991211,-1.2137512207031,9.92098388671877,1163.828,91.948,108.585
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2009,20,1,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",19.30068359375,-3.35195007324216,9.43300781250002,1086.358,50.546,125.476
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2010,19,1,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",22.582666015625,-3.61762084960935,10.4933029174805,1074.42,72.898,105.029
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2011,23,1,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",22.6817565917969,-3.42183532714841,10.5433619181315,1549.146,71.501,78.232
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2012,26,1,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",22.0441375732422,0.444924926757835,11.4763732910156,1104.646,61.722,101.981
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2013,51,1,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",21.9273468017578,-1.6589416503906,9.96992645263674,1062.228,62.865,142.24
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2014,87,1,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",20.6658264160156,-5.71428527832029,8.90819956461591,1077.722,70.612,124.968
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2015,95,1,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",21.1720520019531,-6.53949584960935,10.3122319539388,1094.486,50.292,161.036
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2016,166,1,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",21.9540649414063,-1.98171081542966,11.1570653279623,990.346,80.391,90.678
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2017,143,1,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",21.1232696533203,1.54654846191409,10.9579025268555,1183.894,76.454,136.652
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2018,67,1,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",20.7931762695313,-1.03793945312498,10.0981842041016,1626.616,110.236,163.195
"Lyme disease","USA","PENNSYLVANIA","Huntingdon (PENNSYLVANIA)","42_61",2019,85,1,-77.9812169191677,40.4165421068074,0.781628448292076,0.0134661948332176,2.92700815200806,0.881638944149017,13.2045650482178,46073,10.7379823741081,7.2,"58170",21.5180908203125,-1.90314331054685,10.6391337076823,1289.812,98.044,145.288
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2000,1,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",19.1572814941406,-1.80472412109373,8.92706705729169,1051.052,65.786,109.728
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2001,3,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",19.6247955322266,-2.08104553222654,9.92908630371096,872.236,43.561,86.741
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2002,3,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",21.0839935302735,0.33899841308596,10.0297714233399,1106.17,45.466,90.932
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2003,5,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",18.7723937988281,-6.24513854980466,8.49468892415367,1360.678,75.184,149.225
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2004,2,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",18.9407592773438,-5.14215698242185,9.22395985921226,1369.06,70.485,146.05
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2005,1,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",22.2146697998047,-2.09366455078123,9.70046641031903,1091.438,100.203,89.154
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2006,0,0,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",19.9485107421875,0.216638183593773,10.1339813232422,1208.024,76.708,161.925
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2007,4,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",20.7357879638672,-4.10036315917966,9.98843027750653,1120.394,76.581,90.17
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2008,8,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",20.4592224121094,-2.12474670410154,9.28249511718752,1163.828,91.948,108.585
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2009,18,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",18.5749908447266,-4.06598510742185,8.92268778483075,1086.358,50.546,125.476
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2010,32,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",21.2238250732422,-4.65090026855466,9.46661529541018,1074.42,72.898,105.029
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2011,82,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",21.8171630859375,-3.84853210449216,10.0922256469727,1549.146,71.501,78.232
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2012,99,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",21.7184234619141,-0.19035949707029,10.9805135091146,1104.646,61.722,101.981
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2013,208,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",20.6422973632813,-2.24294128417966,9.28734995524091,1062.228,62.865,142.24
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2014,160,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",19.5425659179688,-6.01633300781248,8.32023773193362,1077.722,70.612,124.968
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2015,188,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",20.0159088134766,-7.14092102050779,9.6445251464844,1094.486,50.292,161.036
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2016,227,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",20.6828247070313,-2.34316101074216,10.4819859822591,990.346,80.391,90.678
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2017,183,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",20.1075378417969,1.31443176269534,10.2978429158529,1183.894,76.454,136.652
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2018,201,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",20.3164154052735,-1.46726074218748,9.66801350911461,1626.616,110.236,163.195
"Lyme disease","USA","PENNSYLVANIA","Indiana (PENNSYLVANIA)","42_63",2019,89,1,-79.087780586571,40.6518771417713,0.65915829331214,0.0268459954642672,3.30371928215027,0.898711383342743,10.728627204895,88548,11.3913000568464,6.4,"53040",20.2469421386719,-2.09540405273435,9.99597066243492,1289.812,98.044,145.288
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2000,1,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",18.5253845214844,-2.96231689453123,8.16363932291669,1051.052,65.786,109.728
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2001,3,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",19.0475250244141,-2.86917724609373,9.16956481933596,872.236,43.561,86.741
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2002,2,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",20.4205718994141,-0.439337158203102,9.28071492513023,1106.17,45.466,90.932
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2003,2,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",18.2060028076172,-7.2784484863281,7.74765930175784,1360.678,75.184,149.225
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2004,5,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",18.2138305664063,-6.1279357910156,8.4439153035482,1369.06,70.485,146.05
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2005,22,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",21.5479217529297,-3.17244567871091,8.90029296875002,1091.438,100.203,89.154
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2006,13,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",19.3747192382813,-0.641912841796852,9.42431284586591,1208.024,76.708,161.925
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2007,16,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",20.3865142822266,-4.92069091796873,9.19985860188804,1120.394,76.581,90.17
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2008,50,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",20.13466796875,-3.0921691894531,8.58052724202476,1163.828,91.948,108.585
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2009,64,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",17.8375030517578,-5.2213195800781,8.12035268147789,1086.358,50.546,125.476
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2010,61,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",20.6189208984375,-5.21211853027341,8.83638153076174,1074.42,72.898,105.029
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2011,108,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",21.3674560546875,-4.81668701171873,9.37655029296877,1549.146,71.501,78.232
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2012,138,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",21.0697875976563,-0.96111145019529,10.2687672932943,1104.646,61.722,101.981
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2013,236,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",19.9359069824219,-3.16312255859373,8.50224202473961,1062.228,62.865,142.24
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2014,176,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",18.8074279785156,-7.11591186523435,7.49681498209638,1077.722,70.612,124.968
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2015,135,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",19.3686614990235,-8.28386535644529,8.85953674316409,1094.486,50.292,161.036
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2016,243,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",20.1653991699219,-2.93076171874998,9.83183186848961,990.346,80.391,90.678
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2017,290,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",19.389794921875,0.32801208496096,9.55735168457034,1183.894,76.454,136.652
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2018,212,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",19.8177886962891,-2.41573181152341,8.99464060465497,1626.616,110.236,163.195
"Lyme disease","USA","PENNSYLVANIA","Jefferson (PENNSYLVANIA)","42_65",2019,144,1,-78.999455070958,41.1279893389727,0.71296601780932,0.0188284328513308,3.03394412994385,0.870259940624237,11.5324268341064,45153,10.7178120018205,6.2,"54248",19.6635375976563,-3.19711914062498,9.08525238037112,1289.812,98.044,145.288
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2000,0,0,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",20.1117950439453,-1.60567321777341,9.72017567952476,1051.052,65.786,109.728
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2001,0,0,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",20.778451538086,-1.61470642089841,10.7088180541992,872.236,43.561,86.741
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2002,1,1,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",21.9580322265625,1.44748840332034,10.9213322957357,1106.17,45.466,90.932
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2003,3,1,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",20.1542907714844,-6.06400146484373,9.08284149169924,1360.678,75.184,149.225
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2004,1,1,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",20.1881958007813,-4.81340637207029,10.0962768554688,1369.06,70.485,146.05
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2005,0,0,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",23.312646484375,-1.61783447265623,10.6004399617513,1091.438,100.203,89.154
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2006,2,1,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",21.9507232666016,0.948236083984398,11.4452326456706,1208.024,76.708,161.925
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2007,3,1,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",22.2870574951172,-2.53484191894529,10.9700714111328,1120.394,76.581,90.17
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2008,6,1,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",22.0264526367188,-0.761358642578102,10.4155288696289,1163.828,91.948,108.585
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2009,14,1,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",19.754052734375,-3.06957092285154,9.87461751302086,1086.358,50.546,125.476
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2010,10,1,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",23.2544189453125,-2.99777832031248,11.0353179931641,1074.42,72.898,105.029
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2011,24,1,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",22.8408599853516,-3.13429870605466,10.8536443074545,1549.146,71.501,78.232
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2012,22,1,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",22.5387664794922,0.791986083984398,11.8793477376302,1104.646,61.722,101.981
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2013,38,1,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",22.544808959961,-1.38164367675779,10.4126907348633,1062.228,62.865,142.24
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2014,31,1,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",21.4608093261719,-5.42952575683591,9.41906382242841,1077.722,70.612,124.968
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2015,31,1,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",21.9296356201172,-6.31676330566404,10.7778208414714,1094.486,50.292,161.036
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2016,26,1,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",22.8064208984375,-1.60953369140623,11.5956919352214,990.346,80.391,90.678
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2017,34,1,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",21.6935363769531,1.8339782714844,11.3391001383464,1183.894,76.454,136.652
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2018,18,1,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",21.3451782226563,-0.810446166992165,10.5407221476237,1626.616,110.236,163.195
"Lyme disease","USA","PENNSYLVANIA","Juniata (PENNSYLVANIA)","42_67",2019,24,1,-77.4026747287479,40.53105846665,0.675434441437347,0.0257683878902121,2.80427551269531,0.890572786331177,20.8273582458496,24618,10.1112331616702,5,"62661",22.0910583496094,-1.52669372558591,11.0175415039063,1289.812,98.044,145.288
"Lyme disease","USA","PENNSYLVANIA","Lackawanna (PENNSYLVANIA)","42_69",2000,7,1,-75.6091661110461,41.4366440671473,0.708414370134883,0.0938398251477349,3.61953163146973,0.899978041648865,8.1615629196167,214280,12.2750388499949,5.9,"61168",18.0424133300781,-4.36363830566404,7.69070841471356,1051.052,65.786,109.728
"Lyme disease","USA","PENNSYLVANIA","Lackawanna (PENNSYLVANIA)","42_69",2001,6,1,-75.6091661110461,41.4366440671473,0.708414370134883,0.0938398251477349,3.61953163146973,0.899978041648865,8.1615629196167,214280,12.2750388499949,5.9,"61168",18.7116333007813,-4.09285583496091,8.76550191243492,872.236,43.561,86.741
"Lyme disease","USA","PENNSYLVANIA","Lackawanna (PENNSYLVANIA)","42_69",2002,13,1,-75.6091661110461,41.4366440671473,0.708414370134883,0.0938398251477349,3.61953163146973,0.899978041648865,8.1615629196167,214280,12.2750388499949,5.9,"61168",20.062875366211,-0.453741455078102,9.07827402750653,1106.17,45.466,90.932
"Lyme disease","USA","PENNSYLVANIA","Lackawanna (PENNSYLVANIA)","42_69",2003,21,1,-75.6091661110461,41.4366440671473,0.708414370134883,0.0938398251477349,3.61953163146973,0.899978041648865,8.1615629196167,214280,12.2750388499949,5.9,"61168",18.431771850586,-7.61080017089841,7.43776855468752,1360.678,75.184,149.225
